Area Code,Area Code (M49),Area,Source Code,Source,Indicator Code,Indicator,Sex Code,Sex,Element Code,Element,Year Code,Year,Unit,Value,Flag,Note
154,'807,North Macedonia,3023,Labour force survey,21118,Share of employment in fishing and aquaculture,1,Total,6121,Value,2011,2011,%,0.200000,X,Unreliable Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21118,Share of employment in fishing and aquaculture,1,Total,6121,Value,2015,2015,%,0.220000,X,Unreliable Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21118,Share of employment in fishing and aquaculture,1,Total,6121,Value,2019,2019,%,0.520000,X,Unreliable Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21118,Share of employment in fishing and aquaculture,1,Total,6121,Value,2021,2021,%,0.320000,X,Unreliable Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21118,Share of employment in fishing and aquaculture,2,Male,6121,Value,2011,2011,%,0.330000,X,Unreliable Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21118,Share of employment in fishing and aquaculture,2,Male,6121,Value,2015,2015,%,0.360000,X,Unreliable Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21118,Share of employment in fishing and aquaculture,2,Male,6121,Value,2019,2019,%,0.800000,X,Unreliable Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21118,Share of employment in fishing and aquaculture,2,Male,6121,Value,2021,2021,%,0.480000,X,Unreliable Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21152,"Share of employees in agriculture, forestry and fishing in total employees",1,Total,6121,Value,2006,2006,%,3.050000,X,Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21152,"Share of employees in agriculture, forestry and fishing in total employees",1,Total,6121,Value,2007,2007,%,2.950000,X,Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21152,"Share of employees in agriculture, forestry and fishing in total employees",1,Total,6121,Value,2008,2008,%,3.660000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21152,"Share of employees in agriculture, forestry and fishing in total employees",1,Total,6121,Value,2009,2009,%,3.480000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21152,"Share of employees in agriculture, forestry and fishing in total employees",1,Total,6121,Value,2010,2010,%,3.300000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21152,"Share of employees in agriculture, forestry and fishing in total employees",1,Total,6121,Value,2011,2011,%,3.270000,X,Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21152,"Share of employees in agriculture, forestry and fishing in total employees",1,Total,6121,Value,2012,2012,%,2.950000,X,Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21152,"Share of employees in agriculture, forestry and fishing in total employees",1,Total,6121,Value,2013,2013,%,2.430000,X,Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21152,"Share of employees in agriculture, forestry and fishing in total employees",1,Total,6121,Value,2014,2014,%,2.500000,X,Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21152,"Share of employees in agriculture, forestry and fishing in total employees",1,Total,6121,Value,2015,2015,%,2.280000,X,Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21152,"Share of employees in agriculture, forestry and fishing in total employees",1,Total,6121,Value,2016,2016,%,2.760000,X,Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21152,"Share of employees in agriculture, forestry and fishing in total employees",1,Total,6121,Value,2017,2017,%,3.010000,X,Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21152,"Share of employees in agriculture, forestry and fishing in total employees",1,Total,6121,Value,2018,2018,%,2.520000,X,Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21152,"Share of employees in agriculture, forestry and fishing in total employees",1,Total,6121,Value,2019,2019,%,2.690000,X,Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21152,"Share of employees in agriculture, forestry and fishing in total employees",1,Total,6121,Value,2020,2020,%,2.720000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21152,"Share of employees in agriculture, forestry and fishing in total employees",2,Male,6121,Value,2006,2006,%,3.910000,X,Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21152,"Share of employees in agriculture, forestry and fishing in total employees",2,Male,6121,Value,2007,2007,%,4.130000,X,Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21152,"Share of employees in agriculture, forestry and fishing in total employees",2,Male,6121,Value,2008,2008,%,4.940000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21152,"Share of employees in agriculture, forestry and fishing in total employees",2,Male,6121,Value,2009,2009,%,4.650000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21152,"Share of employees in agriculture, forestry and fishing in total employees",2,Male,6121,Value,2010,2010,%,4.220000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21152,"Share of employees in agriculture, forestry and fishing in total employees",2,Male,6121,Value,2011,2011,%,4.100000,X,Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21152,"Share of employees in agriculture, forestry and fishing in total employees",2,Male,6121,Value,2012,2012,%,3.800000,X,Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21152,"Share of employees in agriculture, forestry and fishing in total employees",2,Male,6121,Value,2013,2013,%,2.950000,X,Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21152,"Share of employees in agriculture, forestry and fishing in total employees",2,Male,6121,Value,2014,2014,%,3.060000,X,Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21152,"Share of employees in agriculture, forestry and fishing in total employees",2,Male,6121,Value,2015,2015,%,3.050000,X,Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21152,"Share of employees in agriculture, forestry and fishing in total employees",2,Male,6121,Value,2016,2016,%,3.760000,X,Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21152,"Share of employees in agriculture, forestry and fishing in total employees",2,Male,6121,Value,2017,2017,%,4.050000,X,Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21152,"Share of employees in agriculture, forestry and fishing in total employees",2,Male,6121,Value,2018,2018,%,3.540000,X,Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21152,"Share of employees in agriculture, forestry and fishing in total employees",2,Male,6121,Value,2019,2019,%,3.750000,X,Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21152,"Share of employees in agriculture, forestry and fishing in total employees",2,Male,6121,Value,2020,2020,%,3.670000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21152,"Share of employees in agriculture, forestry and fishing in total employees",3,Female,6121,Value,2006,2006,%,1.780000,X,Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21152,"Share of employees in agriculture, forestry and fishing in total employees",3,Female,6121,Value,2007,2007,%,1.300000,X,Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21152,"Share of employees in agriculture, forestry and fishing in total employees",3,Female,6121,Value,2008,2008,%,1.770000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21152,"Share of employees in agriculture, forestry and fishing in total employees",3,Female,6121,Value,2009,2009,%,1.770000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21152,"Share of employees in agriculture, forestry and fishing in total employees",3,Female,6121,Value,2010,2010,%,1.920000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21152,"Share of employees in agriculture, forestry and fishing in total employees",3,Female,6121,Value,2011,2011,%,2.120000,X,Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21152,"Share of employees in agriculture, forestry and fishing in total employees",3,Female,6121,Value,2012,2012,%,1.730000,X,Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation
